Name,SubAccount,FullyQualifiedName,Active,Classification,AccountType,AccountSubType,CurrentBalance,CurrentBalanceWithSubAccounts,domain,sparse,Id,SyncToken,CurrencyRef_value,CurrencyRef_name,MetaData_CreateTime,MetaData_LastUpdatedTime,ParentRef_value
Human resources officer,False,Human resources officer,True,Liability,Other Current Liability,Expense,478,478,QBO,False,907,4,USD,United States Dollar,2021-01-28 17:35:52,2021-01-28 17:35:52,
Chief Technology Officer,True,Human resources officerChief Technology Officer,True,Revenue,Income,Expense,527,527,QBO,False,908,0,USD,United States Dollar,2022-07-22 11:55:01,2022-07-22 11:55:01,907.0
Automotive engineer,False,Automotive engineer,True,Revenue,Income,Equity,-833,-833,QBO,False,909,3,USD,United States Dollar,2021-04-17 15:04:09,2021-04-17 15:04:09,
Chartered public finance accountant,True,Automotive engineerChartered public finance accountant,True,Revenue,Income,Expense,-457,-457,QBO,False,910,1,USD,United States Dollar,2021-12-20 21:13:39,2021-12-20 21:13:39,909.0
"Surveyor, land/geomatics",False,"Surveyor, land/geomatics",True,Revenue,Income,"Surveyor, land/geomatics",-537,-537,QBO,False,911,5,USD,United States Dollar,2022-10-23 23:48:21,2022-10-23 23:48:21,
Market researcher,False,Market researcher,True,Expense,Expense,Income,275,275,QBO,False,912,3,USD,United States Dollar,2022-12-08 07:56:02,2022-12-08 07:56:02,
"Scientist, water quality",False,"Scientist, water quality",True,Expense,Cost of Goods Sold,"Scientist, water quality",401,401,QBO,False,913,0,USD,United States Dollar,2021-05-21 21:06:08,2021-05-21 21:06:08,
Public house manager,False,Public house manager,True,Asset,Fixed Asset,Public house manager,229,229,QBO,False,914,3,USD,United States Dollar,2022-09-10 21:17:53,2022-09-10 21:17:53,
Prison officer,False,Prison officer,True,Revenue,Income,Prison officer,-727,-727,QBO,False,915,4,USD,United States Dollar,2023-01-25 05:00:08,2023-01-25 05:00:08,
Podiatrist,False,Podiatrist,True,Revenue,Income,Income,-869,-869,QBO,False,916,0,USD,United States Dollar,2023-02-03 19:42:29,2023-02-03 19:42:29,
Geophysical data processor,False,Geophysical data processor,True,Expense,Expense,Income,220,220,QBO,False,917,1,USD,United States Dollar,2022-09-16 01:20:42,2022-09-16 01:20:42,
Trade mark attorney,True,Geophysical data processorTrade mark attorney,True,Expense,Expense,Trade mark attorney,-350,-350,QBO,False,918,0,USD,United States Dollar,2022-03-02 21:58:16,2022-03-02 21:58:16,917.0
"Teacher, special educational needs",False,"Teacher, special educational needs",True,Liability,Other Current Liability,Income,634,634,QBO,False,919,1,USD,United States Dollar,2021-02-07 16:14:36,2021-02-07 16:14:36,
"Embryologist, clinical",False,"Embryologist, clinical",True,Expense,Expense,Expense,464,464,QBO,False,920,0,USD,United States Dollar,2023-11-25 02:35:58,2023-11-25 02:35:58,
Human resources officer,True,"Embryologist, clinicalHuman resources officer",True,Revenue,Income,Human resources officer,779,779,QBO,False,921,4,USD,United States Dollar,2023-04-27 23:43:28,2023-04-27 23:43:28,920.0
Surgeon,False,Surgeon,True,Expense,Expense,Surgeon,-759,-759,QBO,False,922,0,USD,United States Dollar,2023-05-14 19:35:37,2023-05-14 19:35:37,
"Presenter, broadcasting",False,"Presenter, broadcasting",True,Liability,Accounts Payable,"Presenter, broadcasting",-719,-719,QBO,False,923,3,USD,United States Dollar,2021-02-04 15:30:41,2021-02-04 15:30:41,
Senior tax professional/tax inspector,False,Senior tax professional/tax inspector,True,Equity,Equity,Senior tax professional/tax inspector,-499,-499,QBO,False,924,5,USD,United States Dollar,2021-01-25 13:07:54,2021-01-25 13:07:54,
Bonds trader,True,Senior tax professional/tax inspectorBonds trader,True,Expense,Other Expense,Bonds trader,442,442,QBO,False,925,1,USD,United States Dollar,2022-09-28 08:54:10,2022-09-28 08:54:10,924.0
Multimedia programmer,True,Senior tax professional/tax inspectorMultimedia programmer,True,Expense,Expense,Multimedia programmer,71,71,QBO,False,926,1,USD,United States Dollar,2022-02-01 04:27:30,2022-02-01 04:27:30,925.0
"Nurse, mental health",True,"Senior tax professional/tax inspectorNurse, mental health",True,Expense,Other Expense,"Nurse, mental health",-522,-522,QBO,False,927,5,USD,United States Dollar,2021-08-26 08:27:38,2021-08-26 08:27:38,926.0
Architectural technologist,False,Architectural technologist,True,Expense,Expense,Income,-609,-609,QBO,False,928,3,USD,United States Dollar,2021-03-08 20:20:59,2021-03-08 20:20:59,
Clinical research associate,True,Architectural technologistClinical research associate,True,Expense,Expense,Clinical research associate,489,489,QBO,False,929,0,USD,United States Dollar,2021-06-30 00:39:53,2021-06-30 00:39:53,928.0
"Doctor, hospital",False,"Doctor, hospital",True,Expense,Expense,Other Current Asset,-927,-927,QBO,False,930,0,USD,United States Dollar,2023-01-10 22:54:21,2023-01-10 22:54:21,
Field seismologist,True,"Doctor, hospitalField seismologist",True,Expense,Expense,Accounts Receivable,-838,-838,QBO,False,931,0,USD,United States Dollar,2022-12-08 16:51:28,2022-12-08 16:51:28,930.0
Legal secretary,False,Legal secretary,True,Expense,Expense,Long Term Liability,506,506,QBO,False,932,5,USD,United States Dollar,2022-12-22 14:46:06,2022-12-22 14:46:06,
"Lecturer, further education",True,"Legal secretaryLecturer, further education",True,Revenue,Income,Expense,57,57,QBO,False,933,3,USD,United States Dollar,2023-02-23 16:44:57,2023-02-23 16:44:57,932.0
Naval architect,True,Legal secretaryNaval architect,True,Revenue,Income,Naval architect,601,601,QBO,False,934,3,USD,United States Dollar,2022-11-16 22:06:38,2022-11-16 22:06:38,933.0
Garment/textile technologist,True,Legal secretaryGarment/textile technologist,True,Liability,Other Current Liability,Garment/textile technologist,873,873,QBO,False,935,4,USD,United States Dollar,2022-12-27 15:01:21,2022-12-27 15:01:21,934.0
Radiation protection practitioner,True,Legal secretaryRadiation protection practitioner,True,Expense,Expense,Radiation protection practitioner,741,741,QBO,False,936,2,USD,United States Dollar,2021-07-28 22:32:41,2021-07-28 22:32:41,935.0
Food technologist,False,Food technologist,True,Liability,Other Current Liability,Equity,-668,-668,QBO,False,937,5,USD,United States Dollar,2023-08-24 17:10:15,2023-08-24 17:10:15,
IT technical support officer,True,Food technologistIT technical support officer,True,Expense,Expense,Income,-303,-303,QBO,False,938,2,USD,United States Dollar,2023-01-22 01:51:35,2023-01-22 01:51:35,937.0
"Exhibitions officer, museum/gallery",False,"Exhibitions officer, museum/gallery",True,Liability,Other Current Liability,Expense,579,579,QBO,False,939,5,USD,United States Dollar,2022-10-13 08:23:09,2022-10-13 08:23:09,
Set designer,False,Set designer,True,Expense,Expense,Set designer,-375,-375,QBO,False,940,1,USD,United States Dollar,2020-12-16 00:36:44,2020-12-16 00:36:44,
"Copywriter, advertising",False,"Copywriter, advertising",True,Expense,Expense,Expense,934,934,QBO,False,941,1,USD,United States Dollar,2023-01-23 14:12:41,2023-01-23 14:12:41,
Medical secretary,True,"Copywriter, advertisingMedical secretary",True,Expense,Expense,Equity,295,295,QBO,False,942,0,USD,United States Dollar,2021-07-17 08:38:14,2021-07-17 08:38:14,941.0
Medical illustrator,False,Medical illustrator,True,Expense,Expense,Expense,44,44,QBO,False,943,5,USD,United States Dollar,2022-06-07 12:35:19,2022-06-07 12:35:19,
Games developer,False,Games developer,True,Expense,Expense,Games developer,711,711,QBO,False,944,1,USD,United States Dollar,2023-03-23 14:20:04,2023-03-23 14:20:04,
"Clinical scientist, histocompatibility and immunogenetics",False,"Clinical scientist, histocompatibility and immunogenetics",True,Expense,Expense,"Clinical scientist, histocompatibility and immunogenetics",452,452,QBO,False,945,2,USD,United States Dollar,2023-05-28 02:22:38,2023-05-28 02:22:38,
Advertising copywriter,False,Advertising copywriter,True,Revenue,Income,Advertising copywriter,-955,-955,QBO,False,946,5,USD,United States Dollar,2021-08-29 17:27:06,2021-08-29 17:27:06,
Systems developer,False,Systems developer,True,Revenue,Income,Accounts Payable,627,627,QBO,False,947,2,USD,United States Dollar,2023-05-24 11:27:13,2023-05-24 11:27:13,
Interior and spatial designer,False,Interior and spatial designer,True,Expense,Expense,Interior and spatial designer,136,136,QBO,False,948,4,USD,United States Dollar,2021-08-10 04:36:03,2021-08-10 04:36:03,
Plant breeder/geneticist,False,Plant breeder/geneticist,True,Asset,Other Current Asset,Income,-695,-695,QBO,False,949,5,USD,United States Dollar,2023-07-13 22:11:42,2023-07-13 22:11:42,
Corporate treasurer,False,Corporate treasurer,True,Liability,Other Current Liability,Expense,-324,-324,QBO,False,950,4,USD,United States Dollar,2021-04-12 00:22:47,2021-04-12 00:22:47,
Midwife,False,Midwife,True,Expense,Expense,Midwife,133,133,QBO,False,951,5,USD,United States Dollar,2023-07-21 08:18:59,2023-07-21 08:18:59,
Volunteer coordinator,True,MidwifeVolunteer coordinator,True,Revenue,Income,Other Current Asset,-620,-620,QBO,False,952,3,USD,United States Dollar,2022-03-08 13:55:22,2022-03-08 13:55:22,951.0
Landscape architect,True,MidwifeLandscape architect,True,Expense,Expense,Landscape architect,-520,-520,QBO,False,953,4,USD,United States Dollar,2022-02-14 15:30:27,2022-02-14 15:30:27,952.0
Gaffer,False,Gaffer,True,Liability,Credit Card,Gaffer,534,534,QBO,False,954,0,USD,United States Dollar,2021-01-21 02:59:41,2021-01-21 02:59:41,
Health promotion specialist,True,GafferHealth promotion specialist,True,Expense,Expense,Health promotion specialist,-296,-296,QBO,False,955,3,USD,United States Dollar,2023-07-10 12:11:10,2023-07-10 12:11:10,954.0
Associate Professor,False,Associate Professor,True,Liability,Other Current Liability,Associate Professor,-821,-821,QBO,False,956,4,USD,United States Dollar,2022-07-09 18:51:14,2022-07-09 18:51:14,
Automotive engineer,False,Automotive engineer,True,Revenue,Income,Automotive engineer,108,108,QBO,False,957,0,USD,United States Dollar,2023-05-18 19:57:59,2023-05-18 19:57:59,
Agricultural consultant,False,Agricultural consultant,True,Expense,Expense,Expense,475,475,QBO,False,958,3,USD,United States Dollar,2021-11-19 06:58:55,2021-11-19 06:58:55,
"Engineer, technical sales",False,"Engineer, technical sales",True,Liability,Other Current Liability,Income,-557,-557,QBO,False,959,5,USD,United States Dollar,2022-01-07 01:29:56,2022-01-07 01:29:56,
Call centre manager,False,Call centre manager,True,Expense,Expense,Income,-933,-933,QBO,False,960,5,USD,United States Dollar,2021-12-18 19:22:21,2021-12-18 19:22:21,
Prison officer,False,Prison officer,True,Expense,Expense,Equity,-996,-996,QBO,False,961,2,USD,United States Dollar,2023-08-10 16:52:18,2023-08-10 16:52:18,
"Sales professional, IT",True,"Prison officerSales professional, IT",True,Asset,Bank,Expense,630,630,QBO,False,962,2,USD,United States Dollar,2023-12-09 11:04:51,2023-12-09 11:04:51,961.0
Petroleum engineer,True,Prison officerPetroleum engineer,True,Expense,Expense,Petroleum engineer,208,208,QBO,False,963,5,USD,United States Dollar,2021-03-16 18:56:13,2021-03-16 18:56:13,962.0
Mechanical engineer,False,Mechanical engineer,True,Revenue,Income,Mechanical engineer,302,302,QBO,False,964,5,USD,United States Dollar,2022-11-06 21:30:29,2022-11-06 21:30:29,
Chiropodist,False,Chiropodist,True,Equity,Equity,Income,-987,-987,QBO,False,965,0,USD,United States Dollar,2020-12-11 21:35:21,2020-12-11 21:35:21,
Ship broker,False,Ship broker,True,Revenue,Income,Ship broker,-676,-676,QBO,False,966,1,USD,United States Dollar,2022-06-27 10:03:46,2022-06-27 10:03:46,
"Surveyor, commercial/residential",False,"Surveyor, commercial/residential",True,Expense,Expense,Expense,-915,-915,QBO,False,967,2,USD,United States Dollar,2021-02-06 14:04:06,2021-02-06 14:04:06,
Retail merchandiser,False,Retail merchandiser,True,Revenue,Income,Expense,460,460,QBO,False,968,4,USD,United States Dollar,2022-12-31 23:25:37,2022-12-31 23:25:37,
Agricultural engineer,False,Agricultural engineer,True,Expense,Expense,Other Current Asset,-290,-290,QBO,False,969,0,USD,United States Dollar,2023-06-20 20:10:45,2023-06-20 20:10:45,
Armed forces logistics/support/administrative officer,False,Armed forces logistics/support/administrative officer,True,Expense,Expense,Expense,981,981,QBO,False,970,3,USD,United States Dollar,2021-05-10 01:12:00,2021-05-10 01:12:00,
Tree surgeon,False,Tree surgeon,True,Expense,Expense,Accounts Payable,-581,-581,QBO,False,971,2,USD,United States Dollar,2023-09-16 16:59:29,2023-09-16 16:59:29,
"Surveyor, insurance",False,"Surveyor, insurance",True,Expense,Expense,"Surveyor, insurance",16,16,QBO,False,972,3,USD,United States Dollar,2021-11-09 04:10:49,2021-11-09 04:10:49,
Research scientist (medical),True,"Surveyor, insuranceResearch scientist (medical)",True,Expense,Expense,Research scientist (medical),-328,-328,QBO,False,973,1,USD,United States Dollar,2023-08-24 13:20:11,2023-08-24 13:20:11,972.0
Information officer,False,Information officer,True,Expense,Expense,Information officer,437,437,QBO,False,974,2,USD,United States Dollar,2022-11-27 20:26:48,2022-11-27 20:26:48,
"Engineer, technical sales",False,"Engineer, technical sales",True,Expense,Expense,"Engineer, technical sales",354,354,QBO,False,975,3,USD,United States Dollar,2023-05-02 22:06:26,2023-05-02 22:06:26,
Lexicographer,False,Lexicographer,True,Equity,Equity,Expense,-468,-468,QBO,False,976,0,USD,United States Dollar,2022-07-02 16:18:02,2022-07-02 16:18:02,
Water engineer,False,Water engineer,True,Revenue,Income,Income,-89,-89,QBO,False,977,5,USD,United States Dollar,2022-05-06 16:52:43,2022-05-06 16:52:43,
Land,True,Water engineerLand,True,Expense,Expense,Land,312,312,QBO,False,978,5,USD,United States Dollar,2021-12-15 11:40:22,2021-12-15 11:40:22,977.0
"Research officer, government",True,"Water engineerResearch officer, government",True,Expense,Expense,Income,240,240,QBO,False,979,5,USD,United States Dollar,2022-02-27 21:36:25,2022-02-27 21:36:25,978.0
Building control surveyor,False,Building control surveyor,True,Expense,Expense,Expense,270,270,QBO,False,980,4,USD,United States Dollar,2023-07-14 05:58:28,2023-07-14 05:58:28,
Marketing executive,False,Marketing executive,True,Revenue,Income,Bank,-454,-454,QBO,False,981,0,USD,United States Dollar,2023-11-03 12:58:41,2023-11-03 12:58:41,
"Designer, exhibition/display",True,"Marketing executiveDesigner, exhibition/display",True,Asset,Accounts Receivable,"Designer, exhibition/display",154,154,QBO,False,982,1,USD,United States Dollar,2023-11-24 05:18:46,2023-11-24 05:18:46,981.0
"Surveyor, hydrographic",False,"Surveyor, hydrographic",True,Expense,Expense,"Surveyor, hydrographic",846,846,QBO,False,983,3,USD,United States Dollar,2023-01-18 21:00:35,2023-01-18 21:00:35,
Insurance broker,True,"Surveyor, hydrographicInsurance broker",True,Expense,Expense,Insurance broker,485,485,QBO,False,984,0,USD,United States Dollar,2022-01-10 17:11:16,2022-01-10 17:11:16,983.0
"Therapist, sports",False,"Therapist, sports",True,Expense,Expense,Other Expense,648,648,QBO,False,985,2,USD,United States Dollar,2022-09-15 14:48:24,2022-09-15 14:48:24,
Licensed conveyancer,False,Licensed conveyancer,True,Liability,Credit Card,Licensed conveyancer,844,844,QBO,False,986,1,USD,United States Dollar,2023-04-29 16:23:15,2023-04-29 16:23:15,
"Research officer, government",False,"Research officer, government",True,Expense,Other Expense,"Research officer, government",-139,-139,QBO,False,987,1,USD,United States Dollar,2021-01-25 16:03:16,2021-01-25 16:03:16,
"Editor, magazine features",False,"Editor, magazine features",True,Revenue,Income,Income,-143,-143,QBO,False,988,4,USD,United States Dollar,2023-07-15 03:24:58,2023-07-15 03:24:58,
Warehouse manager,False,Warehouse manager,True,Revenue,Income,Expense,146,146,QBO,False,989,2,USD,United States Dollar,2021-09-09 05:43:43,2021-09-09 05:43:43,
Health and safety adviser,False,Health and safety adviser,True,Revenue,Income,Income,-829,-829,QBO,False,990,5,USD,United States Dollar,2022-12-17 00:33:44,2022-12-17 00:33:44,
Nutritional therapist,False,Nutritional therapist,True,Liability,Other Current Liability,Income,122,122,QBO,False,991,2,USD,United States Dollar,2023-01-23 16:14:54,2023-01-23 16:14:54,
Risk analyst,False,Risk analyst,True,Expense,Expense,Expense,-209,-209,QBO,False,992,4,USD,United States Dollar,2022-05-05 03:31:15,2022-05-05 03:31:15,
"Engineer, civil (contracting)",False,"Engineer, civil (contracting)",True,Expense,Expense,"Engineer, civil (contracting)",961,961,QBO,False,993,0,USD,United States Dollar,2023-06-12 02:38:49,2023-06-12 02:38:49,
Osteopath,False,Osteopath,True,Revenue,Income,Expense,-315,-315,QBO,False,994,3,USD,United States Dollar,2021-02-21 11:24:34,2021-02-21 11:24:34,
