POStatus,domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,LinkedTxn,Line,TotalAmt,VendorAddr_Id,VendorAddr_Line1,VendorAddr_Line2,VendorAddr_Line3,VendorAddr_Line4,VendorAddr_Lat,VendorAddr_Long,ShipAddr_Id,ShipAddr_Line1,ShipAddr_Line2,ShipAddr_Line3,ShipAddr_Lat,ShipAddr_Long,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,VendorRef_value,VendorRef_name,APAccountRef_value,APAccountRef_name
Closed,QBO,False,849,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5289,2022-02-06,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",26,,,,,,,,13.0,85 Pine St.,Menlo Park,CA,37.4451342,-122.1409626,2022-02-06 11:33:44,2022-02-06 11:33:44,USD,United States Dollar,44,Met Life Dental,83,Other Income
Open,QBO,False,850,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6164,2022-04-10,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",911,33.0,10 Main St.,Palo Alto,CA,94303.0,37.445013,-122.1391443,7.0,370 Easy St.,Middlefield,CA,37.4031672,-122.0642815,2022-04-10 17:49:52,2022-04-10 17:49:52,USD,United States Dollar,32,Cal Telephone,68,Permits
Open,QBO,False,851,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9402,2022-10-18,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Pipes', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 12, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 60.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Garden Rocks', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 156.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",458,38.0,53 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,10.0,1987 Main St.,Middlefield,CA,37.445013,-122.1391443,2022-10-18 03:08:48,2022-10-18 03:08:48,USD,United States Dollar,42,Lee Advertising,60,Installation
Closed,QBO,False,852,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8283,2022-06-02,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",389,43.0,P.O. Box 147,Bayshore,CA,94326.0,45.2720537,-79.7935909,8.0,101 River St,Melbourne,VIC,-37.840717,144.88504,2022-06-02 17:43:44,2022-06-02 17:43:44,AUD,Australian Dollar,49,Robertson & Associates,57,Workers Compensation
Closed,QBO,False,853,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8807,2022-09-25,"[{'TxnId': '100', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",961,,,,,,,,,,,,,,2022-09-25 10:53:23,2022-09-25 10:53:23,AUD,Australian Dollar,43,Mahoney Mugs,45,Landscaping Services
Closed,QBO,False,854,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7504,2023-05-10,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",242,,,,,,,,,,,,,,2023-05-10 14:00:50,2023-05-10 14:00:50,AUD,Australian Dollar,33,Chin's Gas and Oil,62,Equipment Rental
Closed,QBO,False,855,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8268,2021-08-03,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",241,34.0,1515 Main St.,Middlefield,CA,94482.0,37.3787808,-122.1158227,12.0,12 Willow Rd.,Menlo Park,CA,37.4495308,-122.1726923,2021-08-03 19:03:54,2021-08-03 19:03:54,USD,United States Dollar,35,Computers by Jenni,31,Uncategorized Expense
Open,QBO,False,856,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4767,2021-05-03,"[{'TxnId': '120', 'TxnType': 'Payment'}, {'TxnId': '61', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Heads', 'Amount': 20.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '16', 'name': 'Sprinkler Heads'}, 'UnitPrice': 2, 'Qty': 10, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 24.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 6, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 1750.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 35, 'Qty': 50, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '4', 'LineNum': 4, 'Description': 'Installation Hours', 'Amount': 400.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '1', 'name': 'Services'}, 'UnitPrice': 50, 'Qty': 8, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 2194.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",81,43.0,P.O. Box 147,Bayshore,CA,94326.0,45.2720537,-79.7935909,,,,,,,2021-05-03 07:42:56,2021-05-03 07:42:56,AUD,Australian Dollar,49,Robertson & Associates,78,Purchases
Open,QBO,False,857,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4759,2023-08-26,"[{'TxnId': '101', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': '2 cubic ft. bag', 'Amount': 150.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '15', 'name': 'Soil'}, 'UnitPrice': 10, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Rock Fountain', 'Amount': 275.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 425.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",107,38.0,53 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,30.0,45612 Main St.,Bayshore,CA,45.256574,-66.0943698,2023-08-26 05:15:29,2023-08-26 05:15:29,USD,United States Dollar,42,Lee Advertising,28,Disposal Fees
Open,QBO,False,858,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5036,2023-06-28,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",620,,,,,,,,11.0,10 Piper St.,Melbourne,VIC,-37.710039,144.96566,2023-06-28 11:09:57,2023-06-28 11:09:57,AUD,Australian Dollar,44,Met Life Dental,8,Bank Charges
Closed,QBO,False,859,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3662,2023-03-21,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",560,33.0,10 Main St.,Palo Alto,CA,94303.0,37.445013,-122.1391443,,,,,,,2023-03-21 00:21:30,2023-03-21 00:21:30,AUD,Australian Dollar,32,Cal Telephone,88,Unapplied Cash Bill Payment Expense
Open,QBO,False,860,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4603,2022-02-12,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Sprinkler Pipes', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 12, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Sprinkler Pipes', 'Amount': 60.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '17', 'name': 'Sprinkler Pipes'}, 'UnitPrice': 4, 'Qty': 15, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Garden Rocks', 'Amount': 48.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '13', 'name': 'Rocks'}, 'UnitPrice': 12, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 156.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",506,,,,,,,,8.0,101 River St,Melbourne,VIC,-37.840717,144.88504,2022-02-12 12:56:43,2022-02-12 12:56:43,AUD,Australian Dollar,37,EDD,74,Computer Repairs
Open,QBO,False,861,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3826,2020-12-25,"[{'TxnId': '100', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Fountain Pump', 'Amount': 12.75, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 12.75, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Concrete for fountain installation', 'Amount': 47.5, 'LinkedTxn': [{'TxnId': '100', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '3', 'name': 'Concrete'}, 'UnitPrice': 9.5, 'Qty': 5, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 335.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",39,38.0,53 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,,,,,,,2020-12-25 09:14:44,2020-12-25 09:14:44,USD,United States Dollar,42,Lee Advertising,50,Sprinklers and Drip Systems
Open,QBO,False,862,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5625,2022-03-16,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",662,,,,,,,,,,,,,,2022-03-16 00:21:43,2022-03-16 00:21:43,AUD,Australian Dollar,56,Bob's Burger Joint,65,Fountain and Garden Lighting
Open,QBO,False,863,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8928,2022-02-03,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",757,,,,,,,,,,,,,,2022-02-03 22:21:05,2022-02-03 22:21:05,AUD,Australian Dollar,34,Cigna Health Care,68,Permits
Closed,QBO,False,864,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4019,2022-05-22,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 85.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",421,32.0,P.O. Box 5,Middlefield,CA,94482.0,43.8249453,-79.2639122,22.0,847 California Ave.,San Jose,CA,37.3313585,-121.911372,2022-05-22 21:14:05,2022-05-22 21:14:05,USD,United States Dollar,31,Brosnahan Insurance Agency,45,Landscaping Services
Open,QBO,False,865,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1454,2023-03-05,"[{'TxnId': '116', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",478,31.0,15 Main St.,Palo Alto,CA,94303.0,37.445013,-122.1391443,19.0,38921 S. Boise Ave,Middlefield,CA,37.3989376,-122.1443935,2023-03-05 13:59:55,2023-03-05 13:59:55,USD,United States Dollar,30,Books by Bessie,83,Other Income
Open,QBO,False,866,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7526,2022-04-28,"[{'TxnId': '41', 'TxnType': 'Estimate'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Rock Fountain', 'Amount': 275.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '5', 'name': 'Rock Fountain'}, 'UnitPrice': 275, 'Qty': 1, 'TaxCodeRef': {'value': 'TAX'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Custom Design', 'Amount': 262.5, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 3.5, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Fountain Pump', 'Amount': 45.0, 'LinkedTxn': [{'TxnId': '41', 'TxnType': 'Estimate'}], 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '11', 'name': 'Pump'}, 'UnitPrice': 22.5, 'Qty': 2, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 582.5, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",262,,,,,,,,,,,,,,2022-04-28 18:32:29,2022-04-28 18:32:29,AUD,Australian Dollar,39,Fidelity,72,Maintenance and Repair
Open,QBO,False,867,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7535,2022-04-20,"[{'TxnId': '116', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 80.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 20, 'Qty': 4, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 80.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",822,38.0,53 Main St.,Middlefield,CA,94303.0,37.445013,-122.1391443,,,,,,,2022-04-20 13:40:24,2022-04-20 13:40:24,AUD,Australian Dollar,42,Lee Advertising,84,Accounts Receivable (A/R)
Closed,QBO,False,868,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2709,2023-01-15,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 75.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 3, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",127,32.0,P.O. Box 5,Middlefield,CA,94482.0,43.8249453,-79.2639122,,,,,,,2023-01-15 01:24:12,2023-01-15 01:24:12,AUD,Australian Dollar,31,Brosnahan Insurance Agency,34,Opening Balance Equity
Closed,QBO,False,869,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2325,2021-06-15,"[{'TxnId': '97', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Weekly Gardening Service', 'Amount': 50.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '6', 'name': 'Gardening'}, 'UnitPrice': 25, 'Qty': 2, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '2', 'LineNum': 2, 'Description': 'Pest Control Services', 'Amount': 35.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '10', 'name': 'Pest Control'}, 'UnitPrice': 35, 'Qty': 1, 'TaxCodeRef': {'value': 'NON'}}}, {'Id': '3', 'LineNum': 3, 'Description': 'Sod', 'Amount': 131.25, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '14', 'name': 'Sod'}, 'UnitPrice': 8.75, 'Qty': 15, 'TaxCodeRef': {'value': 'TAX'}}}, {'Amount': 216.25, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",802,44.0,1111 Elm St.,Middlefield,CA,94482.0,37.4604972,-122.1547528,13.0,85 Pine St.,Menlo Park,CA,37.4451342,-122.1409626,2021-06-15 10:18:13,2021-06-15 10:18:13,USD,United States Dollar,50,Tania's Nursery,80,Cost of Goods Sold
Closed,QBO,False,870,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7311,2021-05-09,"[{'TxnId': '29', 'TxnType': 'StatementCharge'}, {'TxnId': '98', 'TxnType': 'Payment'}]","[{'Amount': 75.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",781,46.0,5568 Capital Drive,Tucson,AZ,85718.0,32.3389931,-110.9268201,9.0,Locked Bag 101,Sydney,NSW,INVALID,INVALID,2021-05-09 00:18:57,2021-05-09 00:18:57,AUD,Australian Dollar,53,United States Treasury,58,Job Expenses
Closed,QBO,False,871,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3659,2022-02-10,"[{'TxnId': '26', 'TxnType': 'ReimburseCharge'}, {'TxnId': '40', 'TxnType': 'Payment'}]","[{'Id': '1', 'LineNum': 1, 'Description': 'Lumber', 'Amount': 103.55, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ServiceDate': '2021-12-03', 'ItemRef': {'value': '1', 'name': 'Services'}, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 103.55, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",633,,,,,,,,,,,,,,2022-02-10 19:50:18,2022-02-10 19:50:18,USD,United States Dollar,56,Bob's Burger Joint,25,Interest Earned
Open,QBO,False,872,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3411,2023-03-04,[],"[{'Id': '1', 'LineNum': 1, 'Description': 'Custom Design', 'Amount': 375.0, 'DetailType': 'SalesItemLineDetail', 'SalesItemLineDetail': {'ItemRef': {'value': '4', 'name': 'Design'}, 'UnitPrice': 75, 'Qty': 5, 'TaxCodeRef': {'value': 'NON'}}}, {'Amount': 375.0, 'DetailType': 'SubTotalLineDetail', 'SubTotalLineDetail': {}}]",294,,,,,,,,,,,,,,2023-03-04 09:46:32,2023-03-04 09:46:32,AUD,Australian Dollar,39,Fidelity,30,Uncategorized Income
